row_index,condition,lambda,prefix,prompt,caption,vision_label,baseline_projection,projection,spatial_prob,descriptive_prob,disparity
117,baseline,,The image shows,Describe this image:\nA remote laying beside a box of tissues with a lap top behind them.\n\nThe image shows,A remote laying beside a box of tissues with a lap top behind them.,spatial,2.953564501033957,2.953564501033957,0.8471549560131499,0.1528450439868495,0.6943099120263004
118,baseline,,The image shows,Describe this image:\nBrown and white cow drinking from black spout.\n\nThe image shows,Brown and white cow drinking from black spout.,descriptive,2.487404005101233,2.487404005101233,0.0109321720604703,0.9890678279395296,-0.9781356558790594
119,baseline,,The image shows,"Describe this image:\nA bowl of a meal with an egg, ""sunny side up"", laid on top of everything\n\nThe image shows","A bowl of a meal with an egg, ""sunny side up"", laid on top of everything",spatial,3.0788466042646805,3.0788466042646805,0.3217926114814639,0.6782073885185358,-0.3564147770370719
120,baseline,,The image shows,Describe this image:\nA man skateboarding down a lane near a grassy area.\n\nThe image shows,A man skateboarding down a lane near a grassy area.,spatial,2.883075015405042,2.883075015405042,0.5256447082253591,0.4743552917746405,0.05128941645071866
121,baseline,,The image shows,Describe this image:\nthe stop sign is vibrant red against the black and white trees\n\nThe image shows,the stop sign is vibrant red against the black and white trees,descriptive,2.59330242801684,2.59330242801684,0.028853087046493975,0.9711469129535062,-0.9422938259070122
122,baseline,,The image shows,Describe this image:\na brown and white dog lying on a bed and brown pillows \n\nThe image shows,a brown and white dog lying on a bed and brown pillows ,descriptive,2.4751100761145453,2.4751100761145453,0.0547639102465216,0.9452360897534787,-0.8904721795069571
123,baseline,,The image shows,Describe this image:\nA white and brown dog laying on a yellow park bench.\n\nThe image shows,A white and brown dog laying on a yellow park bench.,descriptive,2.3363829706151504,2.3363829706151504,0.16683240647666164,0.8331675935233387,-0.666335187046677
124,baseline,,The image shows,Describe this image:\nGreen statue with brown coat and lantern on gold plate\n\nThe image shows,Green statue with brown coat and lantern on gold plate,descriptive,2.271108699329619,2.271108699329619,0.008448167124257135,0.9915518328757433,-0.9831036657514862
125,baseline,,The image shows,Describe this image:\na white blue and red jet and some people \n\nThe image shows,a white blue and red jet and some people ,descriptive,2.659224109635243,2.659224109635243,0.009205907283623915,0.990794092716375,-0.9815881854327511
126,baseline,,The image shows,Describe this image:\na close-up of a giraffe's head near a corrugated steel wall\n\nThe image shows,a close-up of a giraffe's head near a corrugated steel wall,spatial,2.988887340803252,2.988887340803252,0.9967326674128687,0.003267332587131676,0.9934653348257371
127,baseline,,The image shows,Describe this image:\nA man riding a skateboard down the side of a ramp.\n\nThe image shows,A man riding a skateboard down the side of a ramp.,spatial,3.007790179944598,3.007790179944598,0.4629740356347879,0.5370259643652117,-0.07405192873042377
128,baseline,,The image shows,Describe this image:\nThe baseball player in red jersey and white pants prepares to swing the black bat.\n\nThe image shows,The baseball player in red jersey and white pants prepares to swing the black bat.,descriptive,2.756830084186851,2.756830084186851,0.5068230751689031,0.49317692483109665,0.013646150337806473
129,baseline,,The image shows,Describe this image:\na close up of a plate of food on a table\n\nThe image shows,a close up of a plate of food on a table,spatial,3.0023315926778755,3.0023315926778755,0.9941979386331224,0.00580206136687786,0.9883958772662446
130,baseline,,The image shows,Describe this image:\nA bathroom that's pink and white with black toilet seat\n\nThe image shows,A bathroom that's pink and white with black toilet seat,descriptive,2.2965781496272575,2.2965781496272575,0.09030770487895469,0.9096922951210451,-0.8193845902420904
131,baseline,,The image shows,Describe this image:\nA bowl of plums next to a plate holding a plum upside down cake.\n\nThe image shows,A bowl of plums next to a plate holding a plum upside down cake.,spatial,2.835915293436331,2.835915293436331,0.43000808323296347,0.5699919167670366,-0.13998383353407318
132,baseline,,The image shows,Describe this image:\nPink and red flowers sitting in a blue vase.\n\nThe image shows,Pink and red flowers sitting in a blue vase.,descriptive,2.4130210899895044,2.4130210899895044,0.00012884703809578783,0.9998711529619044,-0.9997423059238086
133,baseline,,The image shows,Describe this image:\nA brown sheep and a white and black sheep on grass\n\nThe image shows,A brown sheep and a white and black sheep on grass,descriptive,2.630692619470505,2.630692619470505,0.03712485804212064,0.9628751419578794,-0.9257502839157588
134,baseline,,The image shows,Describe this image:\nA brown car is parked at a curb and a yellow pole is sticking through the broken window.\n\nThe image shows,A brown car is parked at a curb and a yellow pole is sticking through the broken window.,descriptive,2.5439744269807987,2.5439744269807987,0.023116813995710746,0.9768831860042896,-0.9537663720085788
135,baseline,,The image shows,Describe this image:\nA red and white small bus parked on the asphalt\n\nThe image shows,A red and white small bus parked on the asphalt,descriptive,2.433446493783028,2.433446493783028,0.025088978017079162,0.9749110219829207,-0.9498220439658415
136,baseline,,The image shows,Describe this image:\nfour zebras lined up next to each other drinking water from a stream.\n\nThe image shows,four zebras lined up next to each other drinking water from a stream.,spatial,2.9695575644930505,2.9695575644930505,0.607400565543028,0.3925994344569722,0.2148011310860558
137,baseline,,The image shows,Describe this image:\nA large gray elephant standing under a blue covering.\n\nThe image shows,A large gray elephant standing under a blue covering.,descriptive,2.641522171921059,2.641522171921059,0.029348497925680964,0.9706515020743196,-0.9413030041486387
138,baseline,,The image shows,Describe this image:\nA close up of a breakfast plate containing waffles and bananas.\n\nThe image shows,A close up of a breakfast plate containing waffles and bananas.,spatial,2.7869917233166905,2.7869917233166905,0.8840380595367154,0.11596194046328429,0.7680761190734311
139,baseline,,The image shows,Describe this image:\nA white and black dog holds out his little pink tongue.\n\nThe image shows,A white and black dog holds out his little pink tongue.,descriptive,2.6110630431158492,2.6110630431158492,0.22283035888355235,0.777169641116447,-0.5543392822328947
140,baseline,,The image shows,Describe this image:\nA stove with white and black finish and silver knobs.\n\nThe image shows,A stove with white and black finish and silver knobs.,descriptive,2.3258681537587136,2.3258681537587136,0.27818197978287046,0.7218180202171298,-0.44363604043425936
141,baseline,,The image shows,Describe this image:\na close up of food being cooked on a pan\n\nThe image shows,a close up of food being cooked on a pan,spatial,3.101226819212247,3.101226819212247,0.9961975403921389,0.0038024596078616185,0.9923950807842773
142,baseline,,The image shows,Describe this image:\nA farmers market in front of and along side of a structure with steeple and clock.\n\nThe image shows,A farmers market in front of and along side of a structure with steeple and clock.,spatial,2.7120434529249895,2.7120434529249895,0.2047333323043194,0.7952666676956806,-0.5905333353913611
143,baseline,,The image shows,Describe this image:\nA woman in a light blue shirt and dark blue pants holding a tennis racket. \n\nThe image shows,A woman in a light blue shirt and dark blue pants holding a tennis racket. ,descriptive,2.3473065571654135,2.3473065571654135,0.582213992942332,0.41778600705766833,0.16442798588466367
144,baseline,,The image shows,Describe this image:\nThree zebras walk along close to each other.\n\nThe image shows,Three zebras walk along close to each other.,spatial,2.9424833423441172,2.9424833423441172,0.8269164908733597,0.1730835091266406,0.6538329817467191
145,baseline,,The image shows,Describe this image:\na close up of a vase with many flowers \n\nThe image shows,a close up of a vase with many flowers ,spatial,2.9023321693366837,2.9023321693366837,0.9889024673326745,0.011097532667325096,0.9778049346653495
146,baseline,,The image shows,Describe this image:\na small boy is wearing a blue and white tie\n\nThe image shows,a small boy is wearing a blue and white tie,descriptive,2.6433546319201184,2.6433546319201184,0.025466156596943745,0.9745338434030568,-0.9490676868061131
147,baseline,,The image shows,Describe this image:\nA brown and white cow standing on a green hillside.\n\nThe image shows,A brown and white cow standing on a green hillside.,descriptive,2.3783302557006456,2.3783302557006456,0.035963147835946584,0.9640368521640535,-0.928073704328107
148,baseline,,The image shows,Describe this image:\na close up of a horse  on a city street\n\nThe image shows,a close up of a horse  on a city street,spatial,2.967347612508655,2.967347612508655,0.9934001890587637,0.006599810941237594,0.9868003781175261
149,baseline,,The image shows,Describe this image:\nSmall boy in yellow shirt holding onto a white frisbee. \n\nThe image shows,Small boy in yellow shirt holding onto a white frisbee. ,descriptive,2.5682326298060936,2.5682326298060936,0.014148755395218086,0.9858512446047816,-0.9717024892095635
150,baseline,,The image shows,Describe this image:\na large brown and white cow eating some grass\n\nThe image shows,a large brown and white cow eating some grass,descriptive,2.771676581859854,2.771676581859854,0.017256511911481077,0.982743488088519,-0.9654869761770379
151,baseline,,The image shows,Describe this image:\nA black dog holding a red and green frisbee in it's mouth.\n\nThe image shows,A black dog holding a red and green frisbee in it's mouth.,descriptive,2.620594518773025,2.620594518773025,0.03423585231960189,0.9657641476803986,-0.9315282953607967
152,baseline,,The image shows,Describe this image:\na close up of a baseball player holding a bat\n\nThe image shows,a close up of a baseball player holding a bat,spatial,3.168304294143926,3.168304294143926,0.9983448484826667,0.0016551515173338172,0.9966896969653328
